country_or_area,year,comm_code,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category
Canada,1989,10420,"Goats, live",Import,216452,0.0,Number of items,5971.0,01_live_animals
Canada,1989,10420,"Goats, live",Export,241268,0.0,Number of items,592.0,01_live_animals
Canada,1989,10511,"Fowls, live domestic < 185 grams",Import,11986693,0.0,Number of items,15784528.0,01_live_animals
Canada,1989,10511,"Fowls, live domestic < 185 grams",Export,5492048,0.0,Number of items,2002789.0,01_live_animals
Canada,1989,10519,"Poultry, live except domestic fowls, < 185 grams",Import,3602465,0.0,No Quantity,0.0,01_live_animals
Canada,1989,10519,"Poultry, live except domestic fowls, < 185 grams",Export,11484742,0.0,Number of items,7866380.0,01_live_animals
Canada,1989,10591,"Fowls, live domestic > 185 grams",Export,371088,0.0,Number of items,368253.0,01_live_animals
Canada,1989,10591,"Fowls, live domestic > 185 grams",Import,9698093,13888050.0,Weight in kilograms,13888050.0,01_live_animals
Canada,1989,10599,"Poultry, live except domestic fowls, > 185 grams",Import,1620435,1653187.0,Weight in kilograms,1653187.0,01_live_animals
Canada,1989,10599,"Poultry, live except domestic fowls, > 185 grams",Export,178574,71143.0,Weight in kilograms,71143.0,01_live_animals
Canada,1989,10600,"Animals, live, except farm animals",Import,15606338,0.0,No Quantity,0.0,01_live_animals
Canada,1989,10600,"Animals, live, except farm animals",Export,10591252,0.0,No Quantity,0.0,01_live_animals
USA,2016,10111,"Horses, live pure-bred breeding",Re-Export,31583879,,Number of items,7913.0,01_live_animals
USA,2016,10111,"Horses, live pure-bred breeding",Export,259264931,,Number of items,23276.0,01_live_animals
USA,2016,10111,"Horses, live pure-bred breeding",Import,116477146,,Number of items,2085.0,01_live_animals
USA,2016,10119,"Horses, live except pure-bred breeding",Re-Export,18452456,,Number of items,777.0,01_live_animals
USA,2016,10119,"Horses, live except pure-bred breeding",Export,158174037,,Number of items,126834.0,01_live_animals
USA,2016,10119,"Horses, live except pure-bred breeding",Import,473136092,,Number of items,15546.0,01_live_animals
USA,2016,10120,"Asses, mules and hinnies, live",Re-Export,23105,,Number of items,138.0,01_live_animals
USA,2016,10120,"Asses, mules and hinnies, live",Export,8114854,,Number of items,17151.0,01_live_animals
USA,2016,10120,"Asses, mules and hinnies, live",Import,12651,,Number of items,9.0,01_live_animals
USA,2016,10210,"Bovine animals, live pure-bred breeding",Re-Export,14265,4145.0,Number of items,11.0,01_live_animals
USA,2016,10210,"Bovine animals, live pure-bred breeding",Export,34685834,,Number of items,17818.0,01_live_animals
USA,2016,10210,"Bovine animals, live pure-bred breeding",Import,5883614,1493355.0,Number of items,3737.0,01_live_animals
USA,2016,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,40041,14710.0,Number of items,63.0,01_live_animals
USA,2016,10290,"Bovine animals, live, except pure-bred breeding",Export,42553301,,Number of items,52016.0,01_live_animals
USA,2016,10290,"Bovine animals, live, except pure-bred breeding",Import,1672493563,540430045.0,Number of items,1727396.0,01_live_animals
USA,2016,10310,"Swine, live pure-bred breeding",Export,8632450,1946536.0,Number of items,12410.0,01_live_animals
USA,2016,10310,"Swine, live pure-bred breeding",Import,107185,,Number of items,172.0,01_live_animals
USA,2016,10391,"Swine, live except pure-bred breeding < 50 kg",Re-Export,229426,114156.0,Number of items,205.0,01_live_animals
USA,2016,10391,"Swine, live except pure-bred breeding < 50 kg",Export,2386625,1187520.0,Number of items,23508.0,01_live_animals
USA,2016,10391,"Swine, live except pure-bred breeding < 50 kg",Import,185028112,91755024.0,Number of items,4748975.0,01_live_animals
USA,2016,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,3208,2395.0,Number of items,4.0,01_live_animals
USA,2016,10392,"Swine, live except pure-bred breeding > 50 kg",Export,2677969,1998934.0,Number of items,12309.0,01_live_animals
USA,2016,10392,"Swine, live except pure-bred breeding > 50 kg",Import,129828640,92756341.0,Number of items,919587.0,01_live_animals
USA,2016,10410,"Sheep, live",Re-Export,6380,2451.0,Number of items,129.0,01_live_animals
USA,2016,10410,"Sheep, live",Export,3008481,1155734.0,Number of items,51767.0,01_live_animals
USA,2016,10410,"Sheep, live",Import,1221519,402655.0,Number of items,14272.0,01_live_animals
USA,2016,10420,"Goats, live",Export,442737,110055.0,Number of items,7335.0,01_live_animals
USA,2016,10420,"Goats, live",Import,419951,,Number of items,6951.0,01_live_animals
USA,2016,10511,"Fowls, live domestic < 185 grams",Re-Export,280134,4187.0,Number of items,104370.0,01_live_animals
USA,2016,10511,"Fowls, live domestic < 185 grams",Export,157867090,2359761.0,Number of items,68399738.0,01_live_animals
USA,2016,10511,"Fowls, live domestic < 185 grams",Import,9890400,178990.0,Number of items,5334755.0,01_live_animals
USA,2016,10519,"Poultry, live except domestic fowls, < 185 grams",Re-Export,19066,,Number of items,24878.0,01_live_animals
USA,2016,10519,"Poultry, live except domestic fowls, < 185 grams",Export,13367602,,Number of items,12416790.0,01_live_animals
USA,2016,10519,"Poultry, live except domestic fowls, < 185 grams",Import,30799364,,Number of items,12832946.0,01_live_animals
USA,2016,10591,"Fowls, live domestic > 185 grams",Export,1030651,1030217.0,Number of items,458680.0,01_live_animals
USA,2016,10591,"Fowls, live domestic > 185 grams",Import,1384378,,Number of items,244926.0,01_live_animals
USA,2016,10599,"Poultry, live except domestic fowls, > 185 grams",Export,778031,,Number of items,359977.0,01_live_animals
USA,2016,10599,"Poultry, live except domestic fowls, > 185 grams",Import,9210334,5567356.0,Number of items,753246.0,01_live_animals
USA,2016,10600,"Animals, live, except farm animals",Re-Export,11481749,,Number of items,87145.0,01_live_animals
USA,2016,10600,"Animals, live, except farm animals",Export,91238486,,Number of items,3640085.0,01_live_animals
USA,2016,10600,"Animals, live, except farm animals",Import,190187901,,Number of items,1992077.0,01_live_animals
USA,2015,10111,"Horses, live pure-bred breeding",Re-Export,12026463,,Number of items,5087.0,01_live_animals
USA,2015,10111,"Horses, live pure-bred breeding",Export,202096233,,Number of items,25314.0,01_live_animals
USA,2015,10111,"Horses, live pure-bred breeding",Import,96568898,,Number of items,2296.0,01_live_animals
USA,2015,10119,"Horses, live except pure-bred breeding",Re-Export,20019178,,Number of items,876.0,01_live_animals
USA,2015,10119,"Horses, live except pure-bred breeding",Export,189638605,,Number of items,155137.0,01_live_animals
USA,2015,10119,"Horses, live except pure-bred breeding",Import,398468127,18075859.0,Number of items,15391.0,01_live_animals
USA,2015,10120,"Asses, mules and hinnies, live",Re-Export,46646,,Number of items,66.0,01_live_animals
USA,2015,10120,"Asses, mules and hinnies, live",Export,3045540,,Number of items,7629.0,01_live_animals
USA,2015,10120,"Asses, mules and hinnies, live",Import,59130,,Number of items,603.0,01_live_animals
USA,2015,10210,"Bovine animals, live pure-bred breeding",Re-Export,87957,20939.0,Number of items,55.0,01_live_animals
USA,2015,10210,"Bovine animals, live pure-bred breeding",Export,68157698,16215934.0,Number of items,26397.0,01_live_animals
USA,2015,10210,"Bovine animals, live pure-bred breeding",Import,6883419,1482135.0,Number of items,3299.0,01_live_animals
USA,2015,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,16138,4822.0,Number of items,11.0,01_live_animals
USA,2015,10290,"Bovine animals, live, except pure-bred breeding",Export,30612847,9121934.0,Number of items,46259.0,01_live_animals
USA,2015,10290,"Bovine animals, live, except pure-bred breeding",Import,2254831860,686554569.0,Number of items,2010445.0,01_live_animals
USA,2015,10310,"Swine, live pure-bred breeding",Re-Export,63750,11694.0,Number of items,27.0,01_live_animals
USA,2015,10310,"Swine, live pure-bred breeding",Export,14265707,2616909.0,Number of items,32445.0,01_live_animals
USA,2015,10310,"Swine, live pure-bred breeding",Import,91019,17571.0,Number of items,416.0,01_live_animals
USA,2015,10391,"Swine, live except pure-bred breeding < 50 kg",Export,1376121,467627.0,Number of items,4184.0,01_live_animals
USA,2015,10391,"Swine, live except pure-bred breeding < 50 kg",Import,189822636,46971616.0,Number of items,4586867.0,01_live_animals
USA,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,110590,61677.0,Number of items,135.0,01_live_animals
USA,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Export,1399264,780388.0,Number of items,4134.0,01_live_animals
USA,2015,10392,"Swine, live except pure-bred breeding > 50 kg",Import,166913189,177455930.0,Number of items,1153093.0,01_live_animals
USA,2015,10410,"Sheep, live",Export,2576983,776639.0,Number of items,44508.0,01_live_animals
USA,2015,10410,"Sheep, live",Import,440491,193896.0,Number of items,5674.0,01_live_animals
USA,2015,10420,"Goats, live",Export,329188,43316.0,Number of items,4105.0,01_live_animals
USA,2015,10420,"Goats, live",Import,139332,22923.0,Number of items,2437.0,01_live_animals
USA,2015,10511,"Fowls, live domestic < 185 grams",Export,139018241,1866472.0,Number of items,61081610.0,01_live_animals
USA,2015,10511,"Fowls, live domestic < 185 grams",Import,10571887,207855.0,Number of items,5774267.0,01_live_animals
USA,2015,10519,"Poultry, live except domestic fowls, < 185 grams",Export,9695490,,Number of items,10434798.0,01_live_animals
USA,2015,10519,"Poultry, live except domestic fowls, < 185 grams",Import,22483795,,Number of items,10322090.0,01_live_animals
USA,2015,10591,"Fowls, live domestic > 185 grams",Export,1151129,893132.0,Number of items,615543.0,01_live_animals
USA,2015,10591,"Fowls, live domestic > 185 grams",Import,855626,76020.0,Number of items,93960.0,01_live_animals
USA,2015,10599,"Poultry, live except domestic fowls, > 185 grams",Export,278411,,Number of items,128200.0,01_live_animals
USA,2015,10599,"Poultry, live except domestic fowls, > 185 grams",Import,8135347,5319582.0,Number of items,699862.0,01_live_animals
USA,2015,10600,"Animals, live, except farm animals",Re-Export,8418126,,Number of items,11831.0,01_live_animals
USA,2015,10600,"Animals, live, except farm animals",Export,93719234,,Number of items,5261330.0,01_live_animals
USA,2015,10600,"Animals, live, except farm animals",Import,167632224,,Number of items,2025025.0,01_live_animals
USA,2014,10111,"Horses, live pure-bred breeding",Re-Export,3167731,,No Quantity,,01_live_animals
USA,2014,10111,"Horses, live pure-bred breeding",Export,225456251,,No Quantity,,01_live_animals
USA,2014,10111,"Horses, live pure-bred breeding",Import,45644454,,No Quantity,,01_live_animals
USA,2014,10119,"Horses, live except pure-bred breeding",Re-Export,4354180,,No Quantity,,01_live_animals
USA,2014,10119,"Horses, live except pure-bred breeding",Export,236298479,,No Quantity,,01_live_animals
USA,2014,10119,"Horses, live except pure-bred breeding",Import,330593041,14293963.0,No Quantity,,01_live_animals
USA,2014,10120,"Asses, mules and hinnies, live",Re-Export,2718,,No Quantity,,01_live_animals
USA,2014,10120,"Asses, mules and hinnies, live",Export,1472102,,No Quantity,,01_live_animals
USA,2014,10120,"Asses, mules and hinnies, live",Import,5555,,No Quantity,,01_live_animals
USA,2014,10210,"Bovine animals, live pure-bred breeding",Re-Export,236656,53955.0,Number of items,108.0,01_live_animals
USA,2014,10210,"Bovine animals, live pure-bred breeding",Export,114601185,,Number of items,52309.0,01_live_animals
USA,2014,10210,"Bovine animals, live pure-bred breeding",Import,9975519,,Number of items,4231.0,01_live_animals
USA,2014,10290,"Bovine animals, live, except pure-bred breeding",Export,35555712,10569566.0,Number of items,32050.0,01_live_animals
USA,2014,10290,"Bovine animals, live, except pure-bred breeding",Import,2532308308,867148297.0,Number of items,2246116.0,01_live_animals
USA,2014,10310,"Swine, live pure-bred breeding",Export,11016392,2336888.0,Number of items,20903.0,01_live_animals
USA,2014,10310,"Swine, live pure-bred breeding",Import,77000,9063.0,Number of items,134.0,01_live_animals
USA,2014,10391,"Swine, live except pure-bred breeding < 50 kg",Export,1091774,376233.0,Number of items,14271.0,01_live_animals
USA,2014,10391,"Swine, live except pure-bred breeding < 50 kg",Import,240474287,43215321.0,Number of items,3053530.0,01_live_animals
USA,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,148330,78453.0,Number of items,716.0,01_live_animals
USA,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Export,781224,413197.0,Number of items,3769.0,01_live_animals
USA,2014,10392,"Swine, live except pure-bred breeding > 50 kg",Import,195187898,138439809.0,Number of items,928580.0,01_live_animals
USA,2014,10410,"Sheep, live",Export,5066192,,Number of items,51445.0,01_live_animals
USA,2014,10410,"Sheep, live",Import,393660,152565.0,Number of items,3579.0,01_live_animals
USA,2014,10420,"Goats, live",Export,534268,146365.0,No Quantity,,01_live_animals
USA,2014,10420,"Goats, live",Import,7402,899.0,No Quantity,,01_live_animals
USA,2014,10511,"Fowls, live domestic < 185 grams",Import,12018310,221161.0,No Quantity,,01_live_animals
USA,2014,10511,"Fowls, live domestic < 185 grams",Re-Export,296090,4235.0,Number of items,101665.0,01_live_animals
USA,2014,10511,"Fowls, live domestic < 185 grams",Export,206901271,2959647.0,Number of items,71041083.0,01_live_animals
USA,2014,10519,"Poultry, live except domestic fowls, < 185 grams",Import,26750864,615962.0,No Quantity,,01_live_animals
USA,2014,10519,"Poultry, live except domestic fowls, < 185 grams",Re-Export,27362,797.0,Number of items,11923.0,01_live_animals
USA,2014,10519,"Poultry, live except domestic fowls, < 185 grams",Export,11125432,,Number of items,4848087.0,01_live_animals
USA,2014,10591,"Fowls, live domestic > 185 grams",Export,1384195,992739.0,Number of items,412907.0,01_live_animals
USA,2014,10591,"Fowls, live domestic > 185 grams",Import,1282041,166613.0,Number of items,386157.0,01_live_animals
USA,2014,10599,"Poultry, live except domestic fowls, > 185 grams",Export,109277,,No Quantity,,01_live_animals
USA,2014,10599,"Poultry, live except domestic fowls, > 185 grams",Import,6641746,4692968.0,Number of items,540044.0,01_live_animals
USA,2014,10600,"Animals, live, except farm animals",Export,93013457,,No Quantity,,01_live_animals
USA,2014,10600,"Animals, live, except farm animals",Re-Export,8950918,,Number of items,3258.0,01_live_animals
USA,2014,10600,"Animals, live, except farm animals",Import,171521791,,Number of items,1610548.0,01_live_animals
USA,2013,10111,"Horses, live pure-bred breeding",Re-Export,11726947,,Number of items,4500.0,01_live_animals
USA,2013,10111,"Horses, live pure-bred breeding",Export,227542604,,Number of items,31712.0,01_live_animals
USA,2013,10111,"Horses, live pure-bred breeding",Import,35554543,,Number of items,2041.0,01_live_animals
USA,2013,10119,"Horses, live except pure-bred breeding",Re-Export,20239954,,Number of items,494.0,01_live_animals
USA,2013,10119,"Horses, live except pure-bred breeding",Export,170988059,,Number of items,181481.0,01_live_animals
USA,2013,10119,"Horses, live except pure-bred breeding",Import,293455847,16321773.0,Number of items,14141.0,01_live_animals
USA,2013,10120,"Asses, mules and hinnies, live",Re-Export,35512,,Number of items,348.0,01_live_animals
USA,2013,10120,"Asses, mules and hinnies, live",Export,2539894,,Number of items,3010.0,01_live_animals
USA,2013,10120,"Asses, mules and hinnies, live",Import,56780,,Number of items,31.0,01_live_animals
USA,2013,10210,"Bovine animals, live pure-bred breeding",Re-Export,154106,34448.0,Number of items,72.0,01_live_animals
USA,2013,10210,"Bovine animals, live pure-bred breeding",Export,263718334,58885285.0,Number of items,118190.0,01_live_animals
USA,2013,10210,"Bovine animals, live pure-bred breeding",Import,5266625,1249660.0,Number of items,3299.0,01_live_animals
USA,2013,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,44422,13574.0,Number of items,96.0,01_live_animals
USA,2013,10290,"Bovine animals, live, except pure-bred breeding",Export,16884664,,Number of items,42924.0,01_live_animals
USA,2013,10290,"Bovine animals, live, except pure-bred breeding",Import,1814564550,771239885.0,Number of items,2048065.0,01_live_animals
USA,2013,10310,"Swine, live pure-bred breeding",Export,30078884,4671689.0,Number of items,31412.0,01_live_animals
USA,2013,10310,"Swine, live pure-bred breeding",Import,535034,75583.0,Number of items,1976.0,01_live_animals
USA,2013,10391,"Swine, live except pure-bred breeding < 50 kg",Export,201471,68627.0,Number of items,1705.0,01_live_animals
USA,2013,10391,"Swine, live except pure-bred breeding < 50 kg",Import,182189047,47971314.0,Number of items,4149441.0,01_live_animals
USA,2013,10392,"Swine, live except pure-bred breeding > 50 kg",Export,226081,123651.0,Number of items,887.0,01_live_animals
USA,2013,10392,"Swine, live except pure-bred breeding > 50 kg",Import,153054449,133633041.0,Number of items,796334.0,01_live_animals
USA,2013,10410,"Sheep, live",Export,5211243,,Number of items,54496.0,01_live_animals
USA,2013,10410,"Sheep, live",Import,343941,176215.0,Number of items,3404.0,01_live_animals
USA,2013,10420,"Goats, live",Export,466332,,Number of items,4513.0,01_live_animals
USA,2013,10420,"Goats, live",Import,5470,1037.0,Number of items,56.0,01_live_animals
USA,2013,10511,"Fowls, live domestic < 185 grams",Re-Export,12822693,174757.0,Number of items,4789722.0,01_live_animals
USA,2013,10511,"Fowls, live domestic < 185 grams",Export,201699088,2748910.0,Number of items,86240799.0,01_live_animals
USA,2013,10511,"Fowls, live domestic < 185 grams",Import,9977010,181013.0,Number of items,5041889.0,01_live_animals
USA,2013,10519,"Poultry, live except domestic fowls, < 185 grams",Export,8968269,,Number of items,7215519.0,01_live_animals
USA,2013,10519,"Poultry, live except domestic fowls, < 185 grams",Import,21006587,,Number of items,7741394.0,01_live_animals
USA,2013,10591,"Fowls, live domestic > 185 grams",Export,2522303,1988203.0,Number of items,1279443.0,01_live_animals
USA,2013,10591,"Fowls, live domestic > 185 grams",Import,1639074,107080.0,Number of items,307887.0,01_live_animals
USA,2013,10599,"Poultry, live except domestic fowls, > 185 grams",Export,236563,,Number of items,144742.0,01_live_animals
USA,2013,10599,"Poultry, live except domestic fowls, > 185 grams",Import,8090166,4658204.0,Number of items,647324.0,01_live_animals
USA,2013,10600,"Animals, live, except farm animals",Re-Export,5871201,,Number of items,28195.0,01_live_animals
USA,2013,10600,"Animals, live, except farm animals",Export,88241140,,Number of items,6636050.0,01_live_animals
USA,2013,10600,"Animals, live, except farm animals",Import,146361307,,Number of items,2099476.0,01_live_animals
USA,2012,10111,"Horses, live pure-bred breeding",Re-Export,2371225,,Number of items,600.0,01_live_animals
USA,2012,10111,"Horses, live pure-bred breeding",Export,264245952,,Number of items,27661.0,01_live_animals
USA,2012,10111,"Horses, live pure-bred breeding",Import,33614267,,Number of items,1773.0,01_live_animals
USA,2012,10119,"Horses, live except pure-bred breeding",Re-Export,6449205,,Number of items,1007.0,01_live_animals
USA,2012,10119,"Horses, live except pure-bred breeding",Export,195347300,,Number of items,199469.0,01_live_animals
USA,2012,10119,"Horses, live except pure-bred breeding",Import,276416112,15374037.0,Number of items,13527.0,01_live_animals
USA,2012,10120,"Asses, mules and hinnies, live",Export,4869578,,Number of items,2836.0,01_live_animals
USA,2012,10120,"Asses, mules and hinnies, live",Import,36866,,Number of items,272.0,01_live_animals
USA,2012,10210,"Bovine animals, live pure-bred breeding",Re-Export,599689,128127.0,Number of items,330.0,01_live_animals
USA,2012,10210,"Bovine animals, live pure-bred breeding",Export,350201877,78164985.0,Number of items,122822.0,01_live_animals
USA,2012,10210,"Bovine animals, live pure-bred breeding",Import,2958406,702917.0,Number of items,1816.0,01_live_animals
USA,2012,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,25955,7931.0,Number of items,30.0,01_live_animals
USA,2012,10290,"Bovine animals, live, except pure-bred breeding",Export,53356106,20215864.0,Number of items,68710.0,01_live_animals
USA,2012,10290,"Bovine animals, live, except pure-bred breeding",Import,1809310758,766453774.0,Number of items,2296989.0,01_live_animals
USA,2012,10310,"Swine, live pure-bred breeding",Export,32265592,5011317.0,Number of items,49219.0,01_live_animals
USA,2012,10310,"Swine, live pure-bred breeding",Import,340734,48135.0,Number of items,1420.0,01_live_animals
USA,2012,10391,"Swine, live except pure-bred breeding < 50 kg",Export,480820,163781.0,Number of items,4033.0,01_live_animals
USA,2012,10391,"Swine, live except pure-bred breeding < 50 kg",Import,188695928,58555618.0,Number of items,4794338.0,01_live_animals
USA,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Export,611713,334566.0,Number of items,3176.0,01_live_animals
USA,2012,10392,"Swine, live except pure-bred breeding > 50 kg",Import,144571141,143306048.0,Number of items,860644.0,01_live_animals
USA,2012,10410,"Sheep, live",Re-Export,3583,,Number of items,72.0,01_live_animals
USA,2012,10410,"Sheep, live",Export,4274162,,Number of items,55728.0,01_live_animals
USA,2012,10410,"Sheep, live",Import,269772,143689.0,Number of items,2569.0,01_live_animals
USA,2012,10420,"Goats, live",Export,567719,,Number of items,7237.0,01_live_animals
USA,2012,10420,"Goats, live",Import,16624,3153.0,Number of items,316.0,01_live_animals
USA,2012,10511,"Fowls, live domestic < 185 grams",Re-Export,599870,8175.0,Number of items,227193.0,01_live_animals
USA,2012,10511,"Fowls, live domestic < 185 grams",Export,187515036,2555599.0,Number of items,83645542.0,01_live_animals
USA,2012,10511,"Fowls, live domestic < 185 grams",Import,10760525,195228.0,Number of items,5388256.0,01_live_animals
USA,2012,10519,"Poultry, live except domestic fowls, < 185 grams",Export,8099616,,Number of items,6950774.0,01_live_animals
USA,2012,10519,"Poultry, live except domestic fowls, < 185 grams",Import,24705913,,Number of items,8924684.0,01_live_animals
USA,2012,10591,"Fowls, live domestic > 185 grams",Export,1747824,1377720.0,Number of items,843109.0,01_live_animals
USA,2012,10591,"Fowls, live domestic > 185 grams",Import,934394,138583.0,Number of items,145576.0,01_live_animals
USA,2012,10599,"Poultry, live except domestic fowls, > 185 grams",Export,331970,,Number of items,159319.0,01_live_animals
USA,2012,10599,"Poultry, live except domestic fowls, > 185 grams",Import,8228842,4576562.0,Number of items,775976.0,01_live_animals
USA,2012,10600,"Animals, live, except farm animals",Re-Export,5725504,,Number of items,16818.0,01_live_animals
USA,2012,10600,"Animals, live, except farm animals",Export,85614967,,Number of items,8847539.0,01_live_animals
USA,2012,10600,"Animals, live, except farm animals",Import,142027388,,Number of items,2369435.0,01_live_animals
USA,2011,10111,"Horses, live pure-bred breeding",Re-Export,521799,18489.0,Number of items,158.0,01_live_animals
USA,2011,10111,"Horses, live pure-bred breeding",Export,36628379,1297846.0,Number of items,6547.0,01_live_animals
USA,2011,10111,"Horses, live pure-bred breeding",Import,19872161,,Number of items,1733.0,01_live_animals
USA,2011,10119,"Horses, live except pure-bred breeding",Re-Export,5245942,,Number of items,498.0,01_live_animals
USA,2011,10119,"Horses, live except pure-bred breeding",Export,314715390,,Number of items,179401.0,01_live_animals
USA,2011,10119,"Horses, live except pure-bred breeding",Import,300660555,18022627.0,Number of items,13013.0,01_live_animals
USA,2011,10210,"Bovine animals, live pure-bred breeding",Re-Export,1939223,564074.0,Number of items,443.0,01_live_animals
USA,2011,10210,"Bovine animals, live pure-bred breeding",Export,312948594,91029342.0,Number of items,105001.0,01_live_animals
USA,2011,10210,"Bovine animals, live pure-bred breeding",Import,5138440,1290138.0,Number of items,3475.0,01_live_animals
USA,2011,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,30556,10961.0,Number of items,43.0,01_live_animals
USA,2011,10290,"Bovine animals, live, except pure-bred breeding",Export,67422296,24184624.0,Number of items,89393.0,01_live_animals
USA,2011,10290,"Bovine animals, live, except pure-bred breeding",Import,1481746412,690470053.0,Number of items,2120455.0,01_live_animals
USA,2011,10310,"Swine, live pure-bred breeding",Export,20291232,2429395.0,Number of items,24989.0,01_live_animals
USA,2011,10310,"Swine, live pure-bred breeding",Import,264629,30997.0,Number of items,939.0,01_live_animals
USA,2011,10391,"Swine, live except pure-bred breeding < 50 kg",Export,567441,231818.0,Number of items,862.0,01_live_animals
USA,2011,10391,"Swine, live except pure-bred breeding < 50 kg",Import,196373144,55535167.0,Number of items,4800747.0,01_live_animals
USA,2011,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,74409,48193.0,Number of items,101.0,01_live_animals
USA,2011,10392,"Swine, live except pure-bred breeding > 50 kg",Export,3345045,2166525.0,Number of items,4709.0,01_live_animals
USA,2011,10392,"Swine, live except pure-bred breeding > 50 kg",Import,170534929,157873344.0,Number of items,992915.0,01_live_animals
USA,2011,10410,"Sheep, live",Export,4474204,1887475.0,Number of items,78662.0,01_live_animals
USA,2011,10410,"Sheep, live",Import,1183575,470463.0,Number of items,9008.0,01_live_animals
USA,2011,10420,"Goats, live",Export,420526,,Number of items,4763.0,01_live_animals
USA,2011,10511,"Fowls, live domestic < 185 grams",Re-Export,42157,,Number of items,7457.0,01_live_animals
USA,2011,10511,"Fowls, live domestic < 185 grams",Export,185138497,,Number of items,79281865.0,01_live_animals
USA,2011,10511,"Fowls, live domestic < 185 grams",Import,11929318,185186.0,Number of items,5976978.0,01_live_animals
USA,2011,10519,"Poultry, live except domestic fowls, < 185 grams",Re-Export,3388,,Number of items,4043.0,01_live_animals
USA,2011,10519,"Poultry, live except domestic fowls, < 185 grams",Export,8613594,,Number of items,8138143.0,01_live_animals
USA,2011,10519,"Poultry, live except domestic fowls, < 185 grams",Import,15466111,,Number of items,6932902.0,01_live_animals
USA,2011,10591,"Fowls, live domestic > 185 grams",Export,1670129,,Number of items,1043875.0,01_live_animals
USA,2011,10591,"Fowls, live domestic > 185 grams",Import,267379,21920.0,Number of items,43182.0,01_live_animals
USA,2011,10599,"Poultry, live except domestic fowls, > 185 grams",Re-Export,33367,21572.0,Number of items,14850.0,01_live_animals
USA,2011,10599,"Poultry, live except domestic fowls, > 185 grams",Export,562782,363840.0,Number of items,381761.0,01_live_animals
USA,2011,10599,"Poultry, live except domestic fowls, > 185 grams",Import,7767498,4438273.0,Number of items,887188.0,01_live_animals
USA,2011,10600,"Animals, live, except farm animals",Re-Export,7079207,,Number of items,19313.0,01_live_animals
USA,2011,10600,"Animals, live, except farm animals",Export,81453255,,Number of items,8812103.0,01_live_animals
USA,2011,10600,"Animals, live, except farm animals",Import,134334698,,Number of items,2086886.0,01_live_animals
USA,2010,10111,"Horses, live pure-bred breeding",Re-Export,1450985,,Number of items,7.0,01_live_animals
USA,2010,10111,"Horses, live pure-bred breeding",Export,55421161,,Number of items,8370.0,01_live_animals
USA,2010,10111,"Horses, live pure-bred breeding",Import,17273576,,Number of items,1791.0,01_live_animals
USA,2010,10119,"Horses, live except pure-bred breeding",Re-Export,8919349,,Number of items,729.0,01_live_animals
USA,2010,10119,"Horses, live except pure-bred breeding",Export,358950370,,Number of items,160191.0,01_live_animals
USA,2010,10119,"Horses, live except pure-bred breeding",Import,209549510,14317441.0,Number of items,12678.0,01_live_animals
USA,2010,10210,"Bovine animals, live pure-bred breeding",Re-Export,40743,11380.0,Number of items,35.0,01_live_animals
USA,2010,10210,"Bovine animals, live pure-bred breeding",Export,114987159,32117017.0,Number of items,49469.0,01_live_animals
USA,2010,10210,"Bovine animals, live pure-bred breeding",Import,4831908,1184592.0,Number of items,3522.0,01_live_animals
USA,2010,10290,"Bovine animals, live, except pure-bred breeding",Re-Export,78185,27697.0,Number of items,90.0,01_live_animals
USA,2010,10290,"Bovine animals, live, except pure-bred breeding",Export,17848199,6322731.0,Number of items,41746.0,01_live_animals
USA,2010,10290,"Bovine animals, live, except pure-bred breeding",Import,1608425642,876294722.0,Number of items,2304916.0,01_live_animals
USA,2010,10310,"Swine, live pure-bred breeding",Export,7595764,871203.0,Number of items,12287.0,01_live_animals
USA,2010,10310,"Swine, live pure-bred breeding",Import,297519,29327.0,Number of items,1228.0,01_live_animals
USA,2010,10391,"Swine, live except pure-bred breeding < 50 kg",Export,513452,168712.0,Number of items,1263.0,01_live_animals
USA,2010,10391,"Swine, live except pure-bred breeding < 50 kg",Import,205381752,57637315.0,Number of items,4699950.0,01_live_animals
USA,2010,10392,"Swine, live except pure-bred breeding > 50 kg",Re-Export,4320,2602.0,Number of items,16.0,01_live_animals
USA,2010,10392,"Swine, live except pure-bred breeding > 50 kg",Export,523893,315574.0,Number of items,1424.0,01_live_animals
USA,2010,10392,"Swine, live except pure-bred breeding > 50 kg",Import,162276581,162918102.0,Number of items,1047956.0,01_live_animals
USA,2010,10410,"Sheep, live",Export,10760816,,Number of items,151661.0,01_live_animals
